Row ID,Order ID,Order Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Region_Lat,Region_Lon,distance,base_days,lead_time_days,Ship Date
8248,US-2024-165869-CHO-MIL-31000,31-07-2025,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.363487692,9,09-08-2025
8249,US-2024-147032-CHO-SCR-58000,31-07-2025,Standard Class,147032,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.652823847,15,15-08-2025
8250,US-2024-147032-CHO-TRI-54000,31-07-2025,Standard Class,147032,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.191209489,9,09-08-2025
8251,US-2024-121909-CHO-TRI-54000,31-07-2025,Standard Class,121909,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.685830945,11,11-08-2025
8252,US-2024-161102-CHO-MIL-31000,31-07-2025,First Class,161102,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.957011934,7,07-08-2025
8253,US-2024-125752-CHO-NUT-13000,31-07-2025,Standard Class,125752,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.042680508,8,08-08-2025
8254,US-2024-126144-CHO-TRI-54000,31-07-2025,Standard Class,126144,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.490965106,9,09-08-2025
8255,US-2024-115805-CHO-TRI-54000,31-07-2025,Same Day,115805,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,0.412839398,2,02-08-2025
8256,US-2024-124576-CHO-SCR-58000,01-08-2025,Second Class,124576,United States,Salinas,California,93905,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.719708981,6,07-08-2025
8257,US-2024-162691-CHO-MIL-31000,01-08-2025,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.007258808,7,08-08-2025
8258,US-2024-168942-CHO-TRI-54000,01-08-2025,Second Class,168942,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,4.962058978,10,11-08-2025
8259,US-2024-162691-CHO-TRI-54000,01-08-2025,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.454831878,10,11-08-2025
8260,US-2024-133235-CHO-FUD-51000,01-08-2025,First Class,133235,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,2.587074804,4,05-08-2025
8261,US-2024-135034-CHO-NUT-13000,01-08-2025,First Class,135034,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,1.171199106,5,06-08-2025
8262,US-2024-165386-CHO-MIL-31000,03-08-2025,First Class,165386,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,1.36691577,3,06-08-2025
8263,US-2024-168396-CHO-FUD-51000,03-08-2025,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.516807346,5,08-08-2025
8264,US-2024-168396-CHO-TRI-54000,03-08-2025,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,3.043973044,8,11-08-2025
8265,US-2024-163566-CHO-TRI-54000,03-08-2025,First Class,163566,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,2.633755972,4,07-08-2025
8266,US-2024-143175-CHO-MIL-31000,03-08-2025,Second Class,143175,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,3.027898037,8,11-08-2025
8267,US-2024-141747-CHO-SCR-58000,03-08-2025,Second Class,141747,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.314237678,5,08-08-2025
8268,US-2024-140781-CHO-MIL-31000,03-08-2025,Standard Class,140781,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.460375681,10,13-08-2025
8269,US-2024-146367-CHO-NUT-13000,04-08-2025,Standard Class,146367,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.445979411,10,14-08-2025
8270,US-2024-132738-CHO-TRI-54000,04-08-2025,First Class,132738,United States,Loveland,Colorado,80538,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.392062814,6,10-08-2025
8271,US-2024-132738-OTH-GUM-21000,04-08-2025,First Class,132738,United States,Loveland,Colorado,80538,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,37,-120,1595.998443,1.684950438,5,09-08-2025
8272,US-2024-128328-CHO-FUD-51000,05-08-2025,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.431849792,9,14-08-2025
8273,US-2024-128328-CHO-MIL-31000,05-08-2025,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.278583471,8,13-08-2025
8274,US-2024-117695-CHO-TRI-54000,05-08-2025,First Class,117695,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,2.177872045,3,08-08-2025
8275,US-2024-154676-CHO-MIL-31000,05-08-2025,First Class,154676,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,2.041310707,4,09-08-2025
8276,US-2024-128328-CHO-SCR-58000,05-08-2025,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.968804036,10,15-08-2025
8277,US-2024-161200-CHO-MIL-31000,06-08-2025,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,4.01947102,6,12-08-2025
8278,US-2024-161200-CHO-FUD-51000,06-08-2025,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,3.84489158,8,14-08-2025
8279,US-2024-151981-CHO-MIL-31000,06-08-2025,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.592348713,8,14-08-2025
8280,US-2024-151981-CHO-MIL-31000,06-08-2025,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,5.10578761,7,13-08-2025
8281,US-2024-136609-CHO-NUT-13000,06-08-2025,Standard Class,136609,United States,Cedar Hill,Texas,75104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.342228807,10,16-08-2025
8282,US-2024-168172-CHO-SCR-58000,06-08-2025,Standard Class,168172,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.90408063,14,20-08-2025
8283,US-2024-151981-OTH-GUM-21000,06-08-2025,Standard Class,151981,United States,Concord,New Hampshire,3301,Other,Atlantic,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3,Secret Factory,41.446333,-90.565487,39,-76,785.2031668,8.494222305,11,17-08-2025
8284,US-2024-156776-CHO-NUT-13000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.317512268,7,14-08-2025
8285,US-2024-156776-CHO-FUD-51000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.35118162,9,16-08-2025
8286,US-2024-156776-CHO-NUT-13000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.389186982,10,17-08-2025
8287,US-2024-117023-CHO-NUT-13000,07-08-2025,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.765097347,11,18-08-2025
8288,US-2024-117023-CHO-SCR-58000,07-08-2025,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36,10,25,11,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.071831455,11,18-08-2025
8289,US-2024-156776-CHO-NUT-13000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.298041847,8,15-08-2025
8290,US-2024-155999-CHO-TRI-54000,07-08-2025,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.041570885,13,20-08-2025
8291,US-2024-156776-CHO-FUD-51000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.877757503,11,18-08-2025
8292,US-2024-115175-CHO-TRI-54000,07-08-2025,Standard Class,115175,United States,San Jose,California,95123,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.772838169,13,20-08-2025
8293,US-2024-156776-CHO-NUT-13000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.283664766,6,13-08-2025
8294,US-2024-110821-CHO-MIL-31000,07-08-2025,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,1.378721752,3,10-08-2025
8295,US-2024-110821-CHO-SCR-58000,07-08-2025,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,2.542646286,6,13-08-2025
8296,US-2024-158344-CHO-MIL-31000,07-08-2025,Standard Class,158344,United States,Moorhead,Minnesota,56560,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.36575904,11,18-08-2025
8297,US-2024-163321-CHO-NUT-13000,07-08-2025,Second Class,163321,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,4.235389172,8,15-08-2025
8298,US-2024-156776-CHO-TRI-54000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.577692679,11,18-08-2025
8299,US-2024-155999-CHO-FUD-51000,07-08-2025,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.113349802,7,14-08-2025
8300,US-2024-156776-CHO-MIL-31000,07-08-2025,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,8.314121038,14,21-08-2025
8301,CA-2024-129322-CHO-FUD-51000,08-08-2025,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,4.576550416,9,17-08-2025
8302,CA-2024-129322-CHO-SCR-58000,08-08-2025,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.518070288,9,17-08-2025
8303,CA-2024-129322-CHO-TRI-54000,08-08-2025,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,4.41735344,7,15-08-2025
8304,US-2024-143063-CHO-NUT-13000,10-08-2025,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.859418426,7,17-08-2025
8305,US-2024-143063-CHO-SCR-58000,10-08-2025,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.161320644,7,17-08-2025
8306,US-2024-145443-CHO-SCR-58000,10-08-2025,Second Class,145443,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,3.402273085,5,15-08-2025
8307,US-2024-143063-CHO-MIL-31000,10-08-2025,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.714515507,9,19-08-2025
8308,US-2024-139311-CHO-NUT-13000,11-08-2025,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,1.675495993,4,15-08-2025
8309,US-2024-160899-CHO-MIL-31000,11-08-2025,Second Class,160899,United States,Lake Charles,Louisiana,70601,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.836898994,6,17-08-2025
8310,US-2024-139311-CHO-NUT-13000,11-08-2025,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,2.017077783,4,15-08-2025
8311,US-2024-139311-CHO-MIL-31000,11-08-2025,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,1.953507751,5,16-08-2025
8312,US-2024-100433-CHO-MIL-31000,11-08-2025,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.082698424,9,20-08-2025
8313,US-2024-139311-CHO-MIL-31000,11-08-2025,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,1.058341337,4,15-08-2025
8314,US-2024-118941-CHO-TRI-54000,12-08-2025,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,0.605101622,2,14-08-2025
8315,US-2024-158169-CHO-TRI-54000,12-08-2025,First Class,158169,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,1.79148966,6,18-08-2025
8316,US-2024-158169-CHO-NUT-13000,12-08-2025,First Class,158169,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.597344315,3,15-08-2025
8317,US-2024-118941-CHO-SCR-58000,12-08-2025,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,0.866941043,6,18-08-2025
8318,US-2024-118941-CHO-TRI-54000,12-08-2025,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,0.746743308,2,14-08-2025
8319,US-2024-152310-CHO-SCR-58000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.431062193,11,23-08-2025
8320,US-2024-106537-CHO-FUD-51000,12-08-2025,Standard Class,106537,United States,Orlando,Florida,32839,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,6.979931179,11,23-08-2025
8321,US-2024-152310-CHO-SCR-58000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.523725009,8,20-08-2025
8322,US-2024-152310-CHO-TRI-54000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.784885744,12,24-08-2025
8323,US-2024-152310-CHO-TRI-54000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.82429512,11,23-08-2025
8324,US-2024-152310-CHO-MIL-31000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.764918676,11,23-08-2025
8325,US-2024-152310-CHO-MIL-31000,12-08-2025,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.260003156,9,21-08-2025
8326,US-2024-128363-CHO-FUD-51000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,8.30123361,11,24-08-2025
8327,US-2024-128363-CHO-SCR-58000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.503762564,7,20-08-2025
8328,US-2024-128363-CHO-SCR-58000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,8.612390028,11,24-08-2025
8329,US-2024-103828-CHO-MIL-31000,13-08-2025,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.864230602,6,19-08-2025
8330,US-2024-103828-CHO-TRI-54000,13-08-2025,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.464582764,7,20-08-2025
8331,US-2024-100580-CHO-FUD-51000,13-08-2025,Standard Class,100580,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.977472817,9,22-08-2025
8332,US-2024-128363-CHO-FUD-51000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,7.477780295,12,25-08-2025
8333,US-2024-128363-CHO-NUT-13000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,8.212302569,10,23-08-2025
8334,US-2024-128363-CHO-NUT-13000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,6.727220403,9,22-08-2025
8335,US-2024-167542-CHO-SCR-58000,13-08-2025,Standard Class,167542,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.143233937,13,26-08-2025
8336,US-2024-103828-CHO-TRI-54000,13-08-2025,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.462456817,6,19-08-2025
